@relation training_tutorial1

@attribute NumOfTicks numeric
@attribute PacmanX numeric
@attribute PacmanY numeric
@attribute Ghost1Dist numeric
@attribute Ghost2Dist numeric
@attribute Ghost3Dist numeric
@attribute Ghost4Dist numeric
@attribute Ghost1X numeric
@attribute Ghost1Y numeric
@attribute Ghost2X numeric
@attribute Ghost2Y numeric
@attribute Ghost3X numeric
@attribute Ghost3Y numeric
@attribute Ghost4X numeric
@attribute Ghost4Y numeric
@attribute PacDots numeric
@attribute Score numeric
@attribute Action {'East','North','South','West'}
@attribute NextScore numeric
@data
35,12,15,-1,9,-1,4,0,0,9,21,0,0,15,17,0,366,'East',365
36,13,15,-1,11,-1,2,0,0,9,22,0,0,14,17,0,365,'East',364
37,14,15,-1,11,-1,1,0,0,9,21,0,0,14,16,0,364,'North',563
38,14,16,-1,9,-1,-1,0,0,9,20,0,0,0,0,0,563,'West',562
39,13,16,-1,9,-1,-1,0,0,9,21,0,0,0,0,0,562,'North',561
40,13,17,-1,7,-1,-1,0,0,9,20,0,0,0,0,0,561,'West',560
41,12,17,-1,5,-1,-1,0,0,10,20,0,0,0,0,0,560,'North',559
42,12,18,-1,5,-1,-1,0,0,9,20,0,0,0,0,0,559,'North',558
43,12,19,-1,3,-1,-1,0,0,10,20,0,0,0,0,0,558,'North',557
44,12,20,-1,1,-1,-1,0,0,11,20,0,0,0,0,0,557,'West',0
1,14,3,16,13,12,15,10,15,13,15,14,15,17,15,0,0,'East',-1
2,15,3,17,15,12,13,10,15,12,15,15,15,17,15,0,-1,'North',-2
3,15,4,15,14,12,12,11,15,12,15,14,15,16,15,0,-2,'North',-3
4,15,5,15,13,12,12,10,15,12,15,14,16,16,15,0,-3,'East',-4
5,16,5,16,13,14,11,10,15,13,15,13,16,17,15,0,-4,'East',-5
6,17,5,16,13,15,11,11,15,14,15,13,16,17,15,0,-5,'East',-6
7,18,5,17,15,17,11,11,15,14,16,13,17,16,15,0,-6,'North',-7
8,18,6,16,13,15,11,11,15,14,15,13,16,17,15,0,-7,'North',-8
9,18,7,16,11,13,9,10,15,15,15,14,16,16,15,0,-8,'North',-9
10,18,8,14,10,12,8,11,15,15,15,14,16,17,15,0,-9,'East',-10
11,19,8,16,12,14,10,10,15,14,15,14,17,17,15,0,-10,'East',-11
12,20,8,17,14,16,12,10,15,14,16,13,17,16,15,0,-11,'East',-12
13,21,8,17,14,17,12,11,15,14,15,13,17,15,15,0,-12,'North',-13
14,21,9,15,14,17,12,12,15,13,15,12,17,16,15,0,-13,'North',-14
15,21,10,14,12,16,10,12,15,14,15,12,17,15,15,0,-14,'North',-15
16,21,11,14,10,15,9,11,15,15,15,12,17,16,15,0,-15,'West',-16
17,20,11,14,9,15,9,10,15,15,15,12,18,16,15,0,-16,'West',-17
18,19,11,12,7,15,8,11,15,16,15,12,19,15,15,0,-17,'North',-18
19,19,12,10,5,15,7,12,15,17,15,12,20,15,15,0,-18,'North',-19
20,19,13,8,5,13,7,13,15,16,15,12,19,15,15,0,-19,'North',-20
21,19,14,8,4,13,7,13,16,16,15,12,20,14,15,0,-20,'North',-21
22,19,15,8,3,11,7,13,17,16,15,12,19,13,15,0,-21,'North',-22
23,19,16,8,3,9,7,12,17,17,15,12,18,13,16,0,-22,'North',-23
24,19,17,6,4,7,6,13,17,17,15,12,17,13,17,0,-23,'West',-24
25,18,17,5,3,6,4,13,17,17,15,12,17,13,17,0,-24,'West',-25
26,17,17,4,2,4,4,13,17,17,15,13,17,14,17,0,-25,'West',-26
27,16,17,4,3,3,4,13,16,17,15,13,17,14,16,0,-26,'West',-27
28,15,17,2,4,3,4,14,16,17,15,12,17,14,15,0,-27,'West',-28
29,14,17,2,4,3,4,13,16,16,15,12,18,13,15,0,-28,'West',-29
30,13,17,1,4,2,3,13,16,15,15,12,18,12,15,0,-29,'South',170
31,13,16,-1,2,3,1,0,0,14,15,12,18,12,15,0,170,'South',369
32,13,15,-1,1,3,-1,0,0,14,15,12,17,0,0,0,369,'East',568
33,14,15,-1,-1,5,-1,0,0,0,0,12,18,0,0,0,568,'West',567
34,13,15,-1,-1,5,-1,0,0,0,0,12,19,0,0,0,567,'North',566
35,13,16,-1,-1,5,-1,0,0,0,0,12,20,0,0,0,566,'North',565
36,13,17,-1,-1,4,-1,0,0,0,0,12,20,0,0,0,565,'West',564
37,12,17,-1,-1,2,-1,0,0,0,0,12,19,0,0,0,564,'North',0
1,1,18,13,25,28,35,5,9,11,3,17,6,25,7,0,0,'South',-1
2,1,17,12,24,27,34,5,9,11,3,17,6,25,7,0,-1,'South',-2
3,1,16,11,23,26,33,5,9,11,3,17,6,25,7,0,-2,'South',-3
4,1,15,10,22,25,32,5,9,11,3,17,6,25,7,0,-3,'South',-4
5,1,14,9,21,24,31,5,9,11,3,17,6,25,7,0,-4,'South',-5
6,1,13,8,20,23,30,5,9,11,3,17,6,25,7,0,-5,'South',-6
7,1,12,7,19,22,29,5,9,11,3,17,6,25,7,0,-6,'South',-7
8,1,11,6,18,21,28,5,9,11,3,17,6,25,7,0,-7,'South',-8
9,1,10,5,17,20,27,5,9,11,3,17,6,25,7,0,-8,'South',-9
10,1,9,4,16,19,26,5,9,11,3,17,6,25,7,0,-9,'South',-10
11,1,8,5,15,18,25,5,9,11,3,17,6,25,7,0,-10,'South',-11
12,1,7,6,14,17,24,5,9,11,3,17,6,25,7,0,-11,'South',-12
13,1,6,7,13,16,25,5,9,11,3,17,6,25,7,0,-12,'East',-13
14,2,6,6,12,15,24,5,9,11,3,17,6,25,7,0,-13,'East',-14
15,3,6,5,11,14,23,5,9,11,3,17,6,25,7,0,-14,'East',-15
16,4,6,4,10,13,22,5,9,11,3,17,6,25,7,0,-15,'East',-16
17,5,6,3,9,12,21,5,9,11,3,17,6,25,7,0,-16,'North',-17
18,5,7,2,10,13,20,5,9,11,3,17,6,25,7,0,-17,'North',-18
19,5,8,1,11,14,21,5,9,11,3,17,6,25,7,0,-18,'North',181
20,5,9,-1,12,15,22,0,0,11,3,17,6,25,7,0,181,'East',180
21,6,9,-1,11,14,21,0,0,11,3,17,6,25,7,0,180,'South',179
22,6,8,-1,10,13,20,0,0,11,3,17,6,25,7,0,179,'South',178
23,6,7,-1,9,12,19,0,0,11,3,17,6,25,7,0,178,'South',177
24,6,6,-1,8,11,20,0,0,11,3,17,6,25,7,0,177,'East',176
25,7,6,-1,7,10,19,0,0,11,3,17,6,25,7,0,176,'East',175
26,8,6,-1,6,9,18,0,0,11,3,17,6,25,7,0,175,'East',174
27,9,6,-1,5,8,17,0,0,11,3,17,6,25,7,0,174,'East',173
28,10,6,-1,4,7,16,0,0,11,3,17,6,25,7,0,173,'East',172
29,11,6,-1,3,6,15,0,0,11,3,17,6,25,7,0,172,'South',171
30,11,5,-1,2,7,16,0,0,11,3,17,6,25,7,0,171,'South',170
31,11,4,-1,1,8,17,0,0,11,3,17,6,25,7,0,170,'South',369
32,11,3,-1,-1,9,18,0,0,0,0,17,6,25,7,0,369,'North',368
33,11,4,-1,-1,8,17,0,0,0,0,17,6,25,7,0,368,'North',367
34,11,5,-1,-1,7,16,0,0,0,0,17,6,25,7,0,367,'North',366
35,11,6,-1,-1,6,15,0,0,0,0,17,6,25,7,0,366,'North',365
36,11,7,-1,-1,7,14,0,0,0,0,17,6,25,7,0,365,'North',364
37,11,8,-1,-1,8,15,0,0,0,0,17,6,25,7,0,364,'North',363
38,11,9,-1,-1,9,16,0,0,0,0,17,6,25,7,0,363,'North',362
39,11,10,-1,-1,10,17,0,0,0,0,17,6,25,7,0,362,'North',361
40,11,11,-1,-1,11,18,0,0,0,0,17,6,25,7,0,361,'North',360
41,11,12,-1,-1,12,19,0,0,0,0,17,6,25,7,0,360,'East',359
42,12,12,-1,-1,11,18,0,0,0,0,17,6,25,7,0,359,'East',358
43,13,12,-1,-1,10,17,0,0,0,0,17,6,25,7,0,358,'East',357
44,14,12,-1,-1,9,16,0,0,0,0,17,6,25,7,0,357,'South',356
45,14,11,-1,-1,8,15,0,0,0,0,17,6,25,7,0,356,'South',355
46,14,10,-1,-1,7,14,0,0,0,0,17,6,25,7,0,355,'South',354
47,14,9,-1,-1,6,13,0,0,0,0,17,6,25,7,0,354,'South',353
48,14,8,-1,-1,5,12,0,0,0,0,17,6,25,7,0,353,'South',352
49,14,7,-1,-1,4,11,0,0,0,0,17,6,25,7,0,352,'South',351
50,14,6,-1,-1,3,12,0,0,0,0,17,6,25,7,0,351,'East',350
51,15,6,-1,-1,2,11,0,0,0,0,17,6,25,7,0,350,'East',349
52,16,6,-1,-1,1,10,0,0,0,0,17,6,25,7,0,349,'East',548
53,17,6,-1,-1,-1,9,0,0,0,0,0,0,25,7,0,548,'East',547
54,18,6,-1,-1,-1,8,0,0,0,0,0,0,25,7,0,547,'East',546
55,19,6,-1,-1,-1,7,0,0,0,0,0,0,25,7,0,546,'East',545
56,20,6,-1,-1,-1,6,0,0,0,0,0,0,25,7,0,545,'East',544
57,21,6,-1,-1,-1,5,0,0,0,0,0,0,25,7,0,544,'East',543
58,22,6,-1,-1,-1,4,0,0,0,0,0,0,25,7,0,543,'East',542
59,23,6,-1,-1,-1,3,0,0,0,0,0,0,25,7,0,542,'East',541
60,24,6,-1,-1,-1,2,0,0,0,0,0,0,25,7,0,541,'East',540
61,25,6,-1,-1,-1,1,0,0,0,0,0,0,25,7,0,540,'North',0
1,1,18,13,25,28,35,5,9,11,3,17,6,25,7,0,0,'South',-1
2,1,17,12,24,27,35,5,9,11,3,17,6,25,7,0,-1,'South',-2
3,1,16,11,22,27,35,5,9,11,4,18,6,26,7,0,-2,'South',-3
4,1,15,9,21,27,33,4,9,11,4,19,6,26,6,0,-3,'South',-4
5,1,14,7,21,26,33,3,9,11,3,19,6,25,6,0,-4,'South',-5
6,1,13,7,20,25,33,3,8,11,3,19,6,25,5,0,-5,'South',-6
7,1,12,7,18,24,33,4,8,11,4,19,6,25,4,0,-6,'South',-7
8,1,11,7,17,22,31,4,7,11,4,18,6,25,3,0,-7,'South',-8
9,1,10,6,16,22,29,4,7,11,4,19,6,25,4,0,-8,'South',-9
10,1,9,4,14,20,29,4,8,10,4,18,6,24,4,0,-9,'South',-10
11,1,8,4,14,18,29,4,7,11,4,17,6,25,4,0,-10,'South',-11
12,1,7,2,12,18,28,3,7,11,5,17,5,25,3,0,-11,'South',-12
13,1,6,4,12,16,26,3,8,11,4,17,6,25,3,0,-12,'East',-13
14,2,6,3,12,14,24,3,8,11,3,16,6,25,4,0,-13,'East',-14
15,3,6,1,10,12,24,3,7,11,4,15,6,24,4,0,-14,'North',185
16,3,7,-1,12,12,26,0,0,11,3,14,6,24,3,0,185,'East',184
17,4,7,-1,11,10,24,0,0,11,3,13,6,25,3,0,184,'East',183
18,5,7,-1,10,10,22,0,0,11,3,14,6,24,3,0,183,'East',182
19,6,7,-1,8,9,20,0,0,10,3,14,6,23,3,0,182,'South',181
20,6,6,-1,6,9,20,0,0,10,4,14,7,23,4,0,181,'East',180
21,7,6,-1,5,9,19,0,0,10,4,14,8,23,3,0,180,'East',179
22,8,6,-1,5,9,19,0,0,11,4,14,9,23,3,0,179,'East',178
23,9,6,-1,3,7,19,0,0,10,4,14,8,24,3,0,178,'East',177
24,10,6,-1,2,5,19,0,0,10,4,14,7,25,3,0,177,'South',176
25,10,5,-1,2,5,18,0,0,10,3,14,6,26,3,0,176,'South',175
26,10,4,-1,2,5,18,0,0,11,3,14,5,26,3,0,175,'East',174
27,11,4,-1,2,5,18,0,0,10,3,14,6,27,3,0,174,'West',373
28,10,4,-1,-1,6,20,0,0,0,0,14,6,28,3,0,373,'East',372
29,11,4,-1,-1,6,19,0,0,0,0,14,7,28,2,0,372,'North',371
30,11,5,-1,-1,5,19,0,0,0,0,14,7,28,2,0,371,'North',370
31,11,6,-1,-1,3,20,0,0,0,0,14,6,27,2,0,370,'North',369
32,11,7,-1,-1,3,21,0,0,0,0,13,6,27,2,0,369,'North',368
33,11,8,-1,-1,3,22,0,0,0,0,13,7,27,2,0,368,'North',367
34,11,9,-1,-1,3,22,0,0,0,0,13,8,27,2,0,367,'North',366
35,11,10,-1,-1,5,22,0,0,0,0,13,7,27,3,0,366,'North',365
36,11,11,-1,-1,7,23,0,0,0,0,14,7,27,4,0,365,'North',364
37,11,12,-1,-1,7,25,0,0,0,0,14,8,27,4,0,364,'East',363
38,12,12,-1,-1,7,23,0,0,0,0,15,8,27,3,0,363,'East',362
39,13,12,-1,-1,6,22,0,0,0,0,15,8,27,4,0,362,'East',361
40,14,12,-1,-1,4,22,0,0,0,0,14,8,27,4,0,361,'South',360
41,14,11,-1,-1,4,20,0,0,0,0,14,7,28,4,0,360,'South',359
42,14,10,-1,-1,4,18,0,0,0,0,14,6,27,4,0,359,'South',358
43,14,9,-1,-1,3,18,0,0,0,0,14,6,26,4,0,358,'South',357
44,14,8,-1,-1,2,16,0,0,0,0,14,6,27,4,0,357,'South',556
45,14,7,-1,-1,-1,16,0,0,0,0,0,0,27,5,0,556,'South',555
46,14,6,-1,-1,-1,14,0,0,0,0,0,0,28,5,0,555,'East',554
47,15,6,-1,-1,-1,12,0,0,0,0,0,0,28,6,0,554,'East',553
48,16,6,-1,-1,-1,12,0,0,0,0,0,0,27,6,0,553,'East',552
49,17,6,-1,-1,-1,12,0,0,0,0,0,0,28,6,0,552,'East',551
50,18,6,-1,-1,-1,10,0,0,0,0,0,0,28,5,0,551,'East',550
51,19,6,-1,-1,-1,10,0,0,0,0,0,0,28,6,0,550,'East',549
52,20,6,-1,-1,-1,8,0,0,0,0,0,0,28,7,0,549,'East',548
53,21,6,-1,-1,-1,8,0,0,0,0,0,0,28,6,0,548,'East',547
54,22,6,-1,-1,-1,6,0,0,0,0,0,0,28,7,0,547,'East',546
55,23,6,-1,-1,-1,6,0,0,0,0,0,0,28,6,0,546,'East',545
56,24,6,-1,-1,-1,4,0,0,0,0,0,0,28,7,0,545,'East',544
57,25,6,-1,-1,-1,3,0,0,0,0,0,0,27,7,0,544,'East',543
58,26,6,-1,-1,-1,2,0,0,0,0,0,0,27,7,0,543,'East',542
59,27,6,-1,-1,-1,2,0,0,0,0,0,0,27,7,0,542,'North',541
60,27,7,-1,-1,-1,2,0,0,0,0,0,0,26,7,0,541,'West',0
1,1,18,13,25,28,35,5,9,11,3,17,6,25,7,0,0,'South',-1
2,1,17,13,23,28,33,6,9,11,4,17,5,25,7,0,-1,'South',-2
3,1,16,13,23,27,33,6,8,11,3,17,5,25,8,0,-2,'South',-3
4,1,15,12,21,26,31,6,8,10,3,17,5,26,8,0,-3,'South',-4
5,1,14,12,19,26,29,6,7,9,3,17,4,25,8,0,-4,'South',-5
6,1,13,10,19,25,28,6,8,10,3,17,4,25,9,0,-5,'South',-6
7,1,12,10,19,24,28,6,7,11,3,17,4,25,9,0,-6,'South',-7
8,1,11,10,18,22,28,6,6,11,3,16,4,26,9,0,-7,'South',-8
9,1,10,9,16,22,28,6,6,11,4,16,3,27,9,0,-8,'South',-9
10,1,9,7,14,20,27,5,6,11,5,15,3,27,8,0,-9,'South',-10
11,1,8,7,13,20,27,6,6,11,5,16,3,27,8,0,-10,'South',-11
12,1,7,5,11,18,26,5,6,11,6,16,4,27,7,0,-11,'South',-12
13,1,6,3,10,18,26,4,6,11,6,17,4,27,7,0,-12,'East',-13
14,2,6,3,10,18,26,5,6,11,7,17,3,27,6,0,-13,'East',-14
15,3,6,3,10,18,25,5,7,11,8,18,3,27,5,0,-14,'East',-15
16,4,6,1,8,18,23,5,6,10,8,19,3,27,5,0,-15,'East',184
17,5,6,-1,7,16,23,0,0,10,8,18,3,27,6,0,184,'East',183
18,6,6,-1,5,14,21,0,0,10,7,17,3,27,5,0,183,'East',182
19,7,6,-1,5,12,21,0,0,10,8,17,4,26,5,0,182,'East',181
20,8,6,-1,5,10,20,0,0,10,9,16,4,26,4,0,181,'East',180
21,9,6,-1,3,8,20,0,0,9,9,15,4,26,4,0,180,'North',179
22,9,7,-1,3,10,20,0,0,8,9,15,3,26,3,0,179,'West',178
23,8,7,-1,3,10,20,0,0,9,9,15,4,25,3,0,178,'East',177
24,9,7,-1,3,9,18,0,0,8,9,15,4,25,4,0,177,'West',176
25,8,7,-1,1,11,18,0,0,8,8,16,4,25,5,0,176,'North',375
26,8,8,-1,-1,13,20,0,0,0,0,17,4,24,5,0,375,'East',374
27,9,8,-1,-1,13,18,0,0,0,0,17,3,24,4,0,374,'East',373
28,10,8,-1,-1,11,18,0,0,0,0,16,3,23,4,0,373,'East',372
29,11,8,-1,-1,11,16,0,0,0,0,17,3,23,3,0,372,'North',371
30,11,9,-1,-1,11,18,0,0,0,0,16,3,22,3,0,371,'North',370
31,11,10,-1,-1,13,18,0,0,0,0,17,3,23,3,0,370,'North',369
32,11,11,-1,-1,15,20,0,0,0,0,18,3,22,3,0,369,'North',368
33,11,12,-1,-1,15,20,0,0,0,0,18,4,23,3,0,368,'East',367
34,12,12,-1,-1,15,18,0,0,0,0,19,4,22,3,0,367,'East',366
35,13,12,-1,-1,13,18,0,0,0,0,19,5,22,4,0,366,'East',365
36,14,12,-1,-1,11,18,0,0,0,0,19,6,23,4,0,365,'South',364
37,14,11,-1,-1,11,18,0,0,0,0,20,6,24,4,0,364,'South',363
38,14,10,-1,-1,10,18,0,0,0,0,20,6,25,4,0,363,'South',362
39,14,9,-1,-1,10,18,0,0,0,0,21,6,26,4,0,362,'South',361
40,14,8,-1,-1,9,16,0,0,0,0,21,6,27,4,0,361,'South',360
41,14,7,-1,-1,9,16,0,0,0,0,22,6,27,5,0,360,'South',359
42,14,6,-1,-1,7,15,0,0,0,0,21,6,28,5,0,359,'East',358
43,15,6,-1,-1,7,13,0,0,0,0,22,6,28,5,0,358,'East',357
44,16,6,-1,-1,6,13,0,0,0,0,22,6,28,6,0,357,'East',356
45,17,6,-1,-1,6,11,0,0,0,0,23,6,28,5,0,356,'East',355
46,18,6,-1,-1,6,11,0,0,0,0,24,6,28,6,0,355,'East',354
47,19,6,-1,-1,6,11,0,0,0,0,24,5,28,5,0,354,'East',353
48,20,6,-1,-1,4,9,0,0,0,0,24,6,28,4,0,353,'East',352
49,21,6,-1,-1,3,9,0,0,0,0,24,6,27,4,0,352,'East',351
50,22,6,-1,-1,2,9,0,0,0,0,24,6,27,3,0,351,'East',350
51,23,6,-1,-1,2,8,0,0,0,0,24,7,27,2,0,350,'East',549
52,24,6,-1,-1,-1,7,0,0,0,0,0,0,27,2,0,549,'East',548
53,25,6,-1,-1,-1,7,0,0,0,0,0,0,27,2,0,548,'East',547
54,26,6,-1,-1,-1,6,0,0,0,0,0,0,28,2,0,547,'East',546
55,27,6,-1,-1,-1,4,0,0,0,0,0,0,28,2,0,546,'East',545
56,28,6,-1,-1,-1,3,0,0,0,0,0,0,28,3,0,545,'South',544
57,28,5,-1,-1,-1,3,0,0,0,0,0,0,28,3,0,544,'South',543
58,28,4,-1,-1,-1,3,0,0,0,0,0,0,28,2,0,543,'South',542
59,28,3,-1,-1,-1,1,0,0,0,0,0,0,27,2,0,542,'West',0
1,1,18,13,25,28,35,5,9,11,3,17,6,25,7,0,0,'South',-1
2,1,17,11,23,26,35,5,10,11,4,16,6,25,7,0,-1,'South',-2
3,1,16,9,22,25,33,4,10,11,4,16,6,26,7,0,-2,'South',-3
4,1,15,9,22,24,33,5,10,11,3,16,6,26,8,0,-3,'South',-4
5,1,14,8,21,23,33,5,10,11,3,16,6,26,7,0,-4,'South',-5
6,1,13,8,19,22,33,6,10,10,3,16,6,26,6,0,-5,'South',-6
7,1,12,6,19,22,31,5,10,11,3,17,6,27,6,0,-6,'South',-7
8,1,11,6,18,20,30,5,9,11,3,16,6,26,6,0,-7,'South',-8
9,1,10,5,16,19,29,5,9,10,3,16,6,26,6,0,-8,'South',-9
10,1,9,5,15,19,29,5,10,10,3,17,6,26,6,0,-9,'South',-10
11,1,8,7,13,19,28,6,10,10,4,18,6,26,5,0,-10,'South',-11
12,1,7,8,13,19,26,6,10,10,3,19,6,26,5,0,-11,'South',-12
13,1,6,9,11,17,24,6,10,10,4,18,6,25,5,0,-12,'East',-13
14,2,6,7,11,15,24,6,9,10,3,17,6,24,5,0,-13,'East',-14
15,3,6,7,9,14,22,6,10,9,3,17,6,24,4,0,-14,'East',-15
16,4,6,5,8,14,20,5,10,9,3,17,5,24,5,0,-15,'East',-16
17,5,6,4,8,14,20,5,10,10,3,18,5,24,6,0,-16,'North',-17
18,5,7,3,8,15,22,5,10,9,3,18,5,25,6,0,-17,'North',-18
19,5,8,1,8,15,23,5,9,8,3,17,5,25,5,0,-18,'North',181
20,5,9,-1,9,17,25,0,0,8,3,17,4,25,5,0,181,'East',180
21,6,9,-1,9,17,23,0,0,9,3,17,3,25,4,0,180,'South',179
22,6,8,-1,9,15,23,0,0,10,3,16,3,24,4,0,179,'South',178
23,6,7,-1,8,14,21,0,0,10,3,16,3,25,4,0,178,'South',177
24,6,6,-1,6,12,20,0,0,10,4,16,4,24,4,0,177,'East',176
25,7,6,-1,4,10,19,0,0,10,5,15,4,24,4,0,176,'East',175
26,8,6,-1,2,10,19,0,0,9,5,15,3,24,4,0,175,'East',174
27,9,6,-1,2,9,19,0,0,10,5,15,3,24,3,0,174,'East',173
28,10,6,-1,2,7,17,0,0,10,4,15,4,25,3,0,173,'South',372
29,10,5,-1,-1,6,17,0,0,0,0,15,4,24,3,0,372,'East',371
30,11,5,-1,-1,4,15,0,0,0,0,14,4,25,3,0,371,'North',370
31,11,6,-1,-1,4,16,0,0,0,0,13,4,25,4,0,370,'North',369
32,11,7,-1,-1,6,17,0,0,0,0,13,3,25,4,0,369,'North',368
33,11,8,-1,-1,6,18,0,0,0,0,13,4,25,4,0,368,'North',367
34,11,9,-1,-1,6,18,0,0,0,0,13,5,25,4,0,367,'North',366
35,11,10,-1,-1,6,18,0,0,0,0,13,6,24,4,0,366,'North',365
36,11,11,-1,-1,8,18,0,0,0,0,14,6,23,4,0,365,'North',364
37,11,12,-1,-1,9,18,0,0,0,0,14,6,23,5,0,364,'East',363
38,12,12,-1,-1,8,16,0,0,0,0,14,6,23,6,0,363,'East',362
39,13,12,-1,-1,8,15,0,0,0,0,15,6,23,7,0,362,'East',361
40,14,12,-1,-1,7,15,0,0,0,0,15,6,23,7,0,361,'South',360
41,14,11,-1,-1,7,15,0,0,0,0,16,6,23,6,0,360,'South',359
42,14,10,-1,-1,6,15,0,0,0,0,16,6,23,5,0,359,'South',358
43,14,9,-1,-1,6,14,0,0,0,0,17,6,23,4,0,358,'South',357
44,14,8,-1,-1,6,12,0,0,0,0,18,6,23,4,0,357,'South',356
45,14,7,-1,-1,5,12,0,0,0,0,18,6,23,5,0,356,'South',355
46,14,6,-1,-1,3,10,0,0,0,0,17,6,23,4,0,355,'East',354
47,15,6,-1,-1,1,9,0,0,0,0,16,6,23,5,0,354,'East',553
48,16,6,-1,-1,-1,9,0,0,0,0,0,0,23,5,0,553,'East',552
49,17,6,-1,-1,-1,8,0,0,0,0,0,0,23,4,0,552,'East',551
50,18,6,-1,-1,-1,8,0,0,0,0,0,0,23,4,0,551,'East',550
51,19,6,-1,-1,-1,8,0,0,0,0,0,0,23,3,0,550,'East',549
52,20,6,-1,-1,-1,6,0,0,0,0,0,0,24,3,0,549,'East',548
53,21,6,-1,-1,-1,5,0,0,0,0,0,0,23,3,0,548,'East',547
54,22,6,-1,-1,-1,3,0,0,0,0,0,0,23,3,0,547,'East',546
55,23,6,-1,-1,-1,1,0,0,0,0,0,0,23,4,0,546,'South',0
1,1,18,13,25,28,35,5,9,11,3,17,6,25,7,0,0,'South',-1
2,1,17,11,23,26,33,5,10,10,3,16,6,25,7,0,-1,'South',-2
3,1,16,9,21,26,32,4,10,10,4,17,6,25,8,0,-2,'South',-3
4,1,15,7,19,24,32,3,10,10,5,16,6,25,8,0,-3,'South',-4
5,1,14,6,19,24,32,3,10,11,5,17,6,26,8,0,-4,'South',-5
6,1,13,6,19,24,30,3,9,11,4,18,6,26,7,0,-5,'South',-6
7,1,12,6,17,23,29,3,8,10,4,18,6,26,8,0,-6,'South',-7
8,1,11,4,15,21,27,3,9,10,5,17,6,26,8,0,-7,'South',-8
9,1,10,2,15,21,25,3,10,11,5,18,6,25,8,0,-8,'South',-9
10,1,9,4,14,21,25,4,10,11,5,19,6,24,8,0,-9,'South',-10
11,1,8,4,12,21,25,4,9,10,5,20,6,24,7,0,-10,'South',-11
12,1,7,5,12,21,25,4,9,11,5,21,6,25,7,0,-11,'South',-12
13,1,6,7,12,20,25,5,9,11,4,21,6,25,8,0,-12,'East',-13
14,2,6,7,10,18,23,6,9,10,4,20,6,25,7,0,-13,'East',-14
15,3,6,5,10,18,23,6,8,11,4,20,5,24,7,0,-14,'East',-15
16,4,6,3,10,18,21,6,7,11,3,20,4,24,8,0,-15,'East',-16
17,5,6,2,8,16,20,6,7,11,4,19,4,24,7,0,-16,'East',-17
18,6,6,2,7,16,18,6,8,11,4,19,3,24,7,0,-17,'North',182
19,6,7,-1,9,18,18,0,0,11,3,20,3,24,6,0,182,'South',181
20,6,6,-1,7,18,18,0,0,10,3,21,3,24,7,0,181,'East',180
21,7,6,-1,6,17,18,0,0,10,3,21,3,24,6,0,180,'East',179
22,8,6,-1,5,15,16,0,0,10,3,21,4,24,5,0,179,'East',178
23,9,6,-1,3,13,14,0,0,10,4,20,4,23,5,0,178,'East',177
24,10,6,-1,2,13,12,0,0,10,4,20,3,23,6,0,177,'South',176
25,10,5,-1,1,12,13,0,0,10,4,20,3,22,6,0,176,'South',375
26,10,4,-1,-1,10,15,0,0,0,0,20,4,22,6,0,375,'East',374
27,11,4,-1,-1,8,15,0,0,0,0,19,4,23,6,0,374,'North',373
28,11,5,-1,-1,8,15,0,0,0,0,18,4,23,7,0,373,'North',372
29,11,6,-1,-1,10,14,0,0,0,0,19,4,24,7,0,372,'North',371
30,11,7,-1,-1,12,12,0,0,0,0,20,4,24,7,0,371,'North',370
31,11,8,-1,-1,14,13,0,0,0,0,21,4,23,7,0,370,'North',369
32,11,9,-1,-1,16,13,0,0,0,0,21,3,23,7,0,369,'North',368
33,11,10,-1,-1,18,15,0,0,0,0,22,3,23,8,0,368,'North',367
34,11,11,-1,-1,18,17,0,0,0,0,22,4,23,7,0,367,'North',366
35,11,12,-1,-1,20,19,0,0,0,0,23,4,24,7,0,366,'East',365
36,12,12,-1,-1,20,18,0,0,0,0,24,4,25,7,0,365,'East',364
37,13,12,-1,-1,19,16,0,0,0,0,24,4,25,7,0,364,'East',363
38,14,12,-1,-1,17,14,0,0,0,0,23,4,25,8,0,363,'East',362
39,15,12,-1,-1,15,13,0,0,0,0,23,5,25,9,0,362,'East',361
40,16,12,-1,-1,15,12,0,0,0,0,24,5,25,9,0,361,'East',360
41,17,12,-1,-1,15,12,0,0,0,0,25,5,25,9,0,360,'East',359
42,18,12,-1,-1,15,12,0,0,0,0,25,4,25,8,0,359,'East',358
43,19,12,-1,-1,15,10,0,0,0,0,25,3,25,7,0,358,'East',357
44,20,12,-1,-1,13,8,0,0,0,0,25,4,25,8,0,357,'South',356
45,20,11,-1,-1,13,8,0,0,0,0,26,4,24,8,0,356,'South',355
46,20,10,-1,-1,13,6,0,0,0,0,26,3,24,7,0,355,'East',354
47,21,10,-1,-1,11,6,0,0,0,0,26,4,24,8,0,354,'East',353
48,22,10,-1,-1,9,6,0,0,0,0,25,4,24,7,0,353,'East',352
49,23,10,-1,-1,9,4,0,0,0,0,26,4,24,6,0,352,'East',351
50,24,10,-1,-1,9,4,0,0,0,0,26,3,23,6,0,351,'West',350
51,23,10,-1,-1,10,4,0,0,0,0,26,3,24,6,0,350,'East',349
52,24,10,-1,-1,8,6,0,0,0,0,25,3,23,6,0,349,'West',348
